22924	50.1126861572	59.0000000000
47192	50.1085052490	59.0000000000
71344	50.1106262207	59.0000000000
95604	50.1147308349	59.0000000000
119864	50.1129837036	59.0000000000
144180	50.1113815307	59.0000000000
168520	50.1112670898	59.0000000000
192836	50.1115036010	59.0000000000
217148	50.1147308349	59.0000000000
241468	50.1115570068	59.0000000000
265800	50.1076049804	59.0000000000
290112	50.1084976196	59.0000000000
314424	50.1113739013	59.0000000000
338748	50.1123046875	59.0000000000
363080	50.1091537475	59.0000000000
387404	50.1112213134	59.0000000000
411736	50.1124801635	59.0000000000
436060	50.1135177612	59.0000000000
460392	50.1099472045	59.0000000000
484724	50.1102218627	59.0000000000
509048	50.1132659912	59.0000000000
533380	50.1118545532	59.0000000000
557704	50.1105957031	59.0000000000
582028	50.1109771728	59.0000000000
606360	50.1111602783	59.0000000000
630692	50.1140518188	59.0000000000
655028	50.1141510009	59.0000000000
679344	50.1127243041	59.0000000000
703688	50.1145324707	59.0000000000
728008	50.1085357666	59.0000000000
752336	50.1116714477	59.0000000000
776672	50.1117401123	59.0000000000
800996	50.1086730957	59.0000000000
825220	50.1131057739	59.0000000000
849544	50.1127014160	59.0000000000
873876	50.1121292114	59.0000000000
898204	50.1109313964	59.0000000000
922528	50.1111755371	59.0000000000
946868	50.1114654541	59.0000000000
971228	50.1106567382	59.0000000000
995556	50.1111450195	59.0000000000
1019888	50.1130752563	59.0000000000
1044176	50.1118698120	59.0000000000
1068568	50.1145477294	59.0000000000
1092964	50.1128082275	59.0000000000
1117340	50.1151885986	59.0000000000
1141740	50.1138610839	59.0000000000
1166028	50.1123657226	59.0000000000
1190424	50.1107635498	59.0000000000
1214900	50.1155090332	59.0000000000
1239192	50.1129226684	59.0000000000
1263564	50.1097564697	59.0000000000
1287856	50.1128234863	59.0000000000
1312256	50.1081237792	59.0000000000
1336644	50.1129608154	59.0000000000
1360944	50.1117477416	59.0000000000
1385240	50.1073684692	59.0000000000
1409632	50.1103515625	59.0000000000
1434032	50.1104888916	59.0000000000
1458328	50.1120834350	59.0000000000
1482696	50.1136322021	59.0000000000
1506992	50.1145019531	59.0000000000
1531392	50.1134262084	59.0000000000
1555780	50.1095275878	59.0000000000
1580156	50.1089782714	59.0000000000
1604548	50.1117095947	59.0000000000
1629024	50.1088256835	59.0000000000
1653428	50.1107635498	59.0000000000
1677716	50.1125335693	59.0000000000
1702008	50.1108551025	59.0000000000
1726376	50.1111068725	59.0000000000
1750772	50.1139755249	59.0000000000
1775176	50.1116180419	59.0000000000
1799572	50.1104202270	59.0000000000
1823860	50.1160049438	59.0000000000
1848232	50.1099243164	59.0000000000
1872624	50.1128005981	59.0000000000
1896988	50.1114044189	59.0000000000
1921396	50.1148376464	59.0000000000
1945688	50.1120681762	59.0000000000
1969980	50.1140899658	59.0000000000
1994360	50.1168670654	59.0000000000
2018740	50.1144561767	59.0000000000
2043136	50.1115112304	59.0000000000
2067436	50.1125793457	59.0000000000
2091728	50.1147384643	59.0000000000
2116120	50.1110610961	59.0000000000
2140420	50.1106491088	59.0000000000
2164792	50.1136627197	59.0000000000
2189188	50.1104965209	59.0000000000
2213556	50.1091308593	59.0000000000
2237948	50.1116333007	59.0000000000
2262340	50.1138458251	59.0000000000
2286744	50.1125411987	59.0000000000
2311148	50.1119842529	59.0000000000
2335440	50.1093750000	59.0000000000
2359776	50.1143646240	59.0000000000
2384168	50.1125335693	59.0000000000
2408468	50.1114196777	59.0000000000
2432860	50.1094131469	59.0000000000
2457152	50.1130065917	59.0000000000
2481548	50.1092529296	59.0000000000
2505928	50.1164016723	59.0000000000
2530324	50.1100769042	59.0000000000
2554684	50.1123733520	59.0000000000
2579076	50.1097030639	59.0000000000
2603444	50.1099853515	59.0000000000
2627736	50.1113433837	59.0000000000
2652036	50.1109924316	59.0000000000
